,accuracy,precision,recall,f1_score,bal accuracy,f2_score
mist7b-mist_itspersonalverbose,0.6318096430807765,0.8151516249036056,0.6318096430807765,0.6936116631670917,0.5860715807106086,0.6474402070629638
