,accuracy,precision,recall,f1_score,bal accuracy,f2_score
mixt4bit_itspersonal,0.853566958698373,0.821294303396976,0.853566958698373,0.833738483707386,0.5630266955266955,0.8450221998591176
mixt4bit_itspersonal_2,0.795369211514393,0.8108380156046121,0.795369211514393,0.8027419672528942,0.5688383838383838,0.7982245089291653
mixt4bit_itspersonalfewshot,0.6689612015018773,0.8372982569748161,0.6689612015018773,0.7239331698490282,0.6462950937950938,0.6816395455896103
